text,contextual_chunk
"{'date': 'Mar 10, 2024 - Mar 24, 2024 | 7:00 pm - 10:00 pm', 'description': 'Welcome to a weekly series that features different films for your viewing pleasure.', 'category': 'Film & Movies', 'venue': 'Space Bar 22 Market Square Pittsburgh, PA 15222', 'more_details': 'Welcome to the Sunday Night Movie….IN SPACE! A weekly series starting March 10, 2024 that features a different film for your viewing pleasure. Enjoy tasty treats while sipping on THE most interesting libations in Allegheny County ~ nay, the Universe! Follow us on Facebook or Instagram to find out what’s playing!', 'event_name': 'Sunday Night Movie - In Space'}","A weekly film series featuring different movies at Space Bar 22 in Pittsburgh, PA, with special events and social media updates."
"{'date': 'Mar 7, 2024 - Mar 17, 2024', 'description': 'With a hip-shaking rock \'n\' roll score featuring hits like ""Summer Nights,"" ""Greased Lightnin\',"" and ""We Go Together,"" Grease celebrates Rydell High\'s class of 1959 in all their duck-tailed, bobby-soxed, gum-snapping glory.', 'category': 'Arts + Culture,, Entertainment', 'venue': 'Byham Theater 101 6th St Pittsburgh, PA 15222', 'more_details': 'Book, Music, and Lyrics by Jim Jacobs and Warren Casey', 'event_name': 'Grease'}","Grease is a musical celebrating the 1959 class at Rydell High School, featuring iconic songs like ""Summer Nights"" and ""We Go Together."""
"{'date': 'Mar 7, 2024 - Apr 11, 2024', 'description': 'Little scientists learn about themselves and their communities.', 'category': 'Workshops & Classes', 'venue': 'Carnegie Science Center 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': '', 'event_name': 'Preschool Semesters - My World and Me'}",Preschool Semesters - My World and Me is a workshop series focusing on self-discovery and community understanding for young learners.
"{'date': 'Mar 7, 2024 - Apr 11, 2024', 'description': 'Little scientists learn about themselves and their communities.', 'category': 'Workshops & Classes', 'venue': 'Carnegie Science Center 1 Allegheny Ave Pittsburgh, PA 15212', 'more_details': '', 'event_name': 'Preschool Semesters - My World and Me'}",Preschool Semesters - My World and Me is a workshop series focusing on self-discovery and community understanding for young learners.
"{'date': 'Mar 6, 2024 - Mar 17, 2024', 'description': 'Shawn Farquhar has been entertaining audiences around the globe for over two decades.', 'category': 'Entertainment', 'venue': 'Liberty Magic 811 Liberty Ave Pittsburgh, PA 15222', 'more_details': 'His magic has been seen on Television shows like the X-Files and Highlander , in Motion Pictures like Spooky House and the Fly I I, for corporate clients like IBM and Konica, and on the most luxurious cruise vessels such as Norwegian Star, Radiance of the Seas, and the Disney Fantasy. What sets him apart from every other “rabbit pulling” magic act? Just that! He’s not some rabbit pulling magic act. In fact, he has been described as having “connected the skills of his talent with the passion in his heart”. Shawn offers a show that involves the audience in an experience of magic and comedy that is unparalleled. Shawn offers a fast paced, audience participation experience that will draw everyone into an evening of entertainment you will not soon forget. As a two-time world champion of magic, Shawn knows the right blend of magic and comedy to make you have fun. After all,…it’s his job', 'event_name': 'Shawn Farquhar in Déjà Vu - An Experience to Remember'}","Shawn Farquhar, a two-time world champion of magic, offers a fast-paced, audience participation show that blends magic and comedy to create an unforgettable experience."
"{'date': 'Mar 1, 2024 - Mar 10, 2024', 'description': 'Immerse yourself in this inspiring multi-media story based on the true life of Anne Frank and her childhood friends, Eva Schloss and Ed Silberberg, who survived the Holocaust during World War II.', 'category': 'Arts + Culture', 'venue': 'New Hazlett Theater 6 Allegheny Square E Pittsburgh, PA 15222', 'more_details': '', 'event_name': 'And Then They Came For Me'}","An inspiring multi-media story about Anne Frank, Eva Schloss, and Ed Silberberg's survival during World War II."
"{'date': 'Mar 1, 2024 - Mar 3, 2024', 'description': 'Van Cliburn Gold Medalist plays Everest', 'category': 'Arts + Culture,, Music', 'venue': 'Heinz Hall 600 Penn Ave Pittsburgh, PA 15222', 'more_details': 'Debussy: Prelude to the Afternoon of a Faun Rachmaninoff: Piano Concerto No. 2 De Falla: The Three-Cornered Hat (Complete Ballet) Forget rising star, Yunchan Lim’s a supernova. His Gold-winning performance of Rachmaninoff at the Van Cliburn, the Olympics of the piano, when he was 18 earned 10 million views. Now, he’s an electrifying artist people travel the world to see. Lim makes his PSO debut with Rachmaninoff’s famously challenging and profoundly powerful Second Piano Concerto. As if you needed more, conductor Pablo Heras-Casado leads some evocative music by Debussy and a playful and punchy love triangle dance track by Manuel De Falla.', 'event_name': 'Fearless: Yunchan Lim plays Rachmaninoff'}","Yunchan Lim, a Van Cliburn Gold Medalist, performs Rachmaninoff's Piano Concerto No. 2 at Heinz Hall in Pittsburgh."
"{'event_name': 'Meet the Artists - The Passion of Mary Cardwell Dawson', 'date': 'Apr 30, 2024', 'description': 'Ticketholders for each Tuesday opera performance are invited to join General Director Christopher Hahn immediately following the performance to enjoy lively repartee, as Mr. Hahn interviews the stars of the production.'}",General Director Christopher Hahn interviews the stars of the opera performances after each Tuesday show.
"{'date': 'Apr 30, 2024 | 5:00 pm - 7:00 pm', 'description': 'Nashville-born, Pittsburgh-raised Anton DeFade has established himself as one of the most in-demand bassists in the Pittsburgh area and beyond.', 'category': 'Free event,, Music', 'venue': 'Lounge at the Greer Cabaret 655 Penn Ave Pittsburgh, PA 15222', 'more_details': ""BNY Mellon presents JazzLive is presented by the Pittsburgh Cultural Trust in partnership with MCG Jazz He is a full-time member of the soul/rock band, The Commonheart, and when he's not touring the country with them, he splits his time writing, arranging, and freelancing in his hometown of Pittsburgh. To learn more, visitÂ antondefade.com . "", 'event_name': 'Anton DeFade'}","Anton DeFade, a Pittsburgh-born bassist, is featured in a free event at the Greer Cabaret in Pittsburgh."
"{'date': 'Apr 30, 2024 | 7:00 pm - 10:00 pm', 'description': 'The Pirates are excited to host a regular season baseball game for the Pittsburgh Panthers at PNC Park!', 'category': 'Sports + Recreation', 'venue': 'PNC Park 115 Federal St Pittsburgh, PA 15222', 'more_details': 'Gates will open an hour prior to first pitch. Tickets may be purchased online or at the PNC Park Box Office. Tuesday, April 30 â€“ 7 PM: West Virginia Mountaineers vs. Pitt Panthers Tickets are $10*, with discounts for University employees, alumni & students (codes provided by each school). *Please note online fees apply', 'event_name': 'College Baseball at PNC Park'}",The Pirates are hosting a regular season baseball game between the Pittsburgh Panthers and West Virginia Mountaineers at PNC Park.
"{'date': 'Apr 30, 2024 | 6:00 pm - 9:00 pm', 'description': 'A night of networking and fun!', 'category': 'Community,, Free event,, Workshops & Classes', 'venue': 'Sienna Mercato 942 Penn Ave Pittsburgh, PA 15222', 'more_details': ""ERBA invites you to our Spring Reception networking event at Sienna Mercato - II Tetto Rooftop Beer Garden. This event takes place Tuesday, April 30th from 6 p.m. to 9 p.m., and we're providing appetizers and drinks. Please RSVP by April 23rd if you plan to attend ."", 'event_name': 'ERBA Spring Reception'}",ERBA's Spring Reception is a free networking event at Sienna Mercato II Tetto Rooftop Beer Garden from 6 p.m. to 9 p.m. on April 30th.
"{'date': 'Apr 30, 2024 - May 1, 2024 | 7:00 pm - 9:30 pm', 'description': 'Celebrating its 50th Anniversary, a new mesmerizing production of the iconic musical phenomenon returns to the stage.', 'category': 'Arts + Culture,, Entertainment,, Music', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': 'Originally staged by London’s Regent’s Park Open Air Theatre and helmed by the acclaimed director Timothy Sheader (Crazy for You, Into the Woods) and cutting-edge choreographer Drew McOnie (King Kong, Strictly Ballroom), this production won the 2017 Olivier Award for Best Musical Revival garnering unprecedented reviews and accolades. Appealing to both theater audiences and concert music fans, this production pays tribute to the historic 1971 Billboard Album of the Year while creating a modern, theatrical world that is uniquely fresh and inspiring. With lyrics and music by Emmy, Grammy, Oscar and Tony winners Tim Rice and Andrew Lloyd Webber, Jesus Christ Superstar is set against the backdrop of an extraordinary series of events during the final weeks in the life of Jesus Christ as seen through the eyes of Judas. Reflecting the rock roots that defined a generation, the legendary score includes ‘I Don’t Know How to Love Him’, ‘Gethsemane’ and ‘Superstar’.', 'event_name': 'Jesus Christ Superstar'}","Jesus Christ Superstar, a 50th Anniversary production, returns to the stage with a modern theatrical world inspired by the iconic musical."
"{'date': 'Apr 30, 2024 - May 1, 2024 | 7:00 pm - 9:30 pm', 'description': 'Celebrating its 50th Anniversary, a new mesmerizing production of the iconic musical phenomenon returns to the stage.', 'category': 'Arts + Culture,, Entertainment,, Music', 'venue': 'Benedum Center 7th St and Penn Ave Pittsburgh, PA 15222', 'more_details': 'Originally staged by London’s Regent’s Park Open Air Theatre and helmed by the acclaimed director Timothy Sheader (Crazy for You, Into the Woods) and cutting-edge choreographer Drew McOnie (King Kong, Strictly Ballroom), this production won the 2017 Olivier Award for Best Musical Revival garnering unprecedented reviews and accolades. Appealing to both theater audiences and concert music fans, this production pays tribute to the historic 1971 Billboard Album of the Year while creating a modern, theatrical world that is uniquely fresh and inspiring. With lyrics and music by Emmy, Grammy, Oscar and Tony winners Tim Rice and Andrew Lloyd Webber, Jesus Christ Superstar is set against the backdrop of an extraordinary series of events during the final weeks in the life of Jesus Christ as seen through the eyes of Judas. Reflecting the rock roots that defined a generation, the legendary score includes ‘I Don’t Know How to Love Him’, ‘Gethsemane’ and ‘Superstar’.', 'event_name': 'Jesus Christ Superstar'}","Jesus Christ Superstar, a 50th Anniversary production, returns to the stage with a modern theatrical world inspired by the iconic musical."
